Id,Fecha,Hora local,Latitud N(°),Longitud W(°),Localizacion,Profundidad (km),Magnitud,Intensidad
2154,16-May-14,11:11:44 PM,12.547,-87.933,Frente a la Costa de La UniÃ³n,32.2,4.6,III en San Miguel
2153,16-May-14,10:40:45 PM,13.505,-88.493,"En el municipio de AlegrÃ­a, UsulutÃ¡n",0.9,2.9,"I en BerlÃ­n, Depto. de UsulutÃ¡n"
2152,16-May-14,10:34:55 PM,13.531,-88.507,"En el municipio de AlegrÃ­a, UsulutÃ¡n",4.5,2.9,"II en BerlÃ­n, Depto. de UsulutÃ¡n"
2151,16-May-14,9:53:36 PM,13.559,-88.496,"En el municipio de Mercedes UmaÃ±a, UsulutÃ¡n",2.5,3,"II en Mercedes UmaÃ±a, Depto. de UsulutÃ¡n"
2150,16-May-14,9:22:17 PM,13.536,-88.497,"En el municipio de AlegrÃ­a, UsulutÃ¡n",3.4,3.2,"II en BerlÃ­n, Depto. de UsulutÃ¡n"
2149,16-May-14,9:10:24 PM,13.535,-88.497,"En el municipio de AlegrÃ­a, UsulutÃ¡n",3.5,3.1,"II en BerlÃ­n, Depto. de UsulutÃ¡n"
2148,16-May-14,8:28:43 PM,13.49,-88.5,"En el municipio de AlegrÃ­a, UsulutÃ¡n",4.4,3.1,"II en BerlÃ­n, Depto. de UsulutÃ¡n"
2147,16-May-14,8:01:50 PM,13.531,-88.496,"En el municipio de AlegrÃ­a, UsulutÃ¡n",3.2,2.7,"I en BerlÃ­n, Depto. de UsulutÃ¡n"
2146,16-May-14,6:04:02 PM,13.528,-88.505,"En el municipio de AlegrÃ­a, UsulutÃ¡n",4.7,3.1,"II en BerlÃ­n, Depto. de UsulutÃ¡n"
2145,16-May-14,4:25:56 PM,13.533,-88.507,"Een el municipio de AlegrÃ­a, UsulutÃ¡n",5.2,2.7,"I en BerlÃ­n, Depto. de UsulutÃ¡n"
2144,16-May-14,10:29:32 AM,13.113,-89.605,frente a la Costa de La Libertad,30.6,3.9,I en San Salvador
2143,15-May-14,6:05:49 PM,13.573,-90.592,Frente a la Costa de Guatemala,25.4,4.4,II en San Salvador
2142,15-May-14,12:09:48 PM,12.491,-88.009,Frente a la Costa de La UniÃ³n,20.7,3.8,I en La Union
2141,14-May-14,11:29:42 AM,12.967,-88.88,frente a la Costa de Usulutan,61.5,4.8,III en San Salvador
2140,13-May-14,3:36:06 PM,14.173,-89.44,8 Km noreste de Texistepeque,6.1,3.3,I en Texistepeque
2139,11-May-14,7:16:22 AM,12.975,-88.807,Frente a la Costa de UsulutÃ¡n,61.3,3.7,I en San Salvador
2138,8-May-14,4:04:27 PM,12.73,-88.954,frente a la Costa de La Paz,18.8,3.7,II en San Salvador
2137,6-May-14,1:42:56 PM,13.163,-89.633,frente a la Costa de La Libertad,35.4,3.5,I en San Salvador
2136,5-May-14,2:21:08 PM,13.743,-89.431,"En el municipio de Sacacoyo, La Libertad",15.8,2.6,II en Ciudad Arce
2135,5-May-14,1:57:46 PM,13.81,-89.445,"En el municipio de Ciudad Arce, La Libertad",6.6,2.6,II en Ciudad Arce
2134,4-May-14,10:03:32 PM,12.529,-90.091,Frente a la Costa de Sonsonate,30,4.1,I en San Salvador
2133,3-May-14,12:03:57 AM,12.496,-87.822,Frente a la Costa de Nicaragua,34.2,3.6,I en La UniÃ³n
2132,"Abr 30, 2014",8:18:08 PM,13.719,-89.184,"En el municipio de San Salvador, San Salvador",10.3,2.7,II en San Salvador
2131,"Abr 30, 2014",8:18:02 PM,13.725,-89.143,"En el municipio de Soyapango, San Salvador",12.1,2.6,II en San Salvador
2130,"Abr 30, 2014",12:09:02 AM,13.075,-90.126,frente a la Costa de Sonsonate,19.6,4.6,II en San Salvador
2129,"Abr 28, 2014",12:05:27 PM,13.283,-89.635,frente a la Costa de La Libertad,67.1,3.5,I en San Salvador
2128,"Abr 23, 2014",11:36:35 AM,12.42,-87.706,Frente a la Costa de Nicaragua,37.9,3.8,I en La Union
2127,"Abr 23, 2014",5:27:15 AM,13.381,-89.661,frente a la Costa de La Libertad,56.8,3.7,I en San Salvador
2126,"Abr 21, 2014",7:17:51 AM,13.246,-89.69,Frente a la Costa de La Libertad,44,3.9,II en San Salvador
2125,"Abr 20, 2014",1:41:00 AM,12.542,-89.569,Frente a la Costa de La Libertad,15.4,3.5,I en San Salvador
2124,"Abr 20, 2014",12:43:30 AM,13,-89.525,Frente a la Costa de La Libertad,35.7,3.8,I en San Salvador
2123,"Abr 18, 2014",11:27:53 PM,12.504,-87.838,frente a la Costa de Nicaragua,37,4.1,I en La Union
2122,"Abr 18, 2014",1:59:52 PM,12.408,-89.709,frente a la Costa de La Libertad,15.5,4.2,II en San Salvador
2121,"Abr 17, 2014",2:02:48 AM,12.84,-88.671,frente a la Costa de UsulutÃ¡n,47.3,3.6,I en San Salvador
2120,"Abr 16, 2014",11:10:40 PM,13.728,-89.183,"En el municipio de Mejicanos, San Salvador",9.6,2.8,III en San Salvador
2119,"Abr 16, 2014",11:08:09 PM,13.719,-89.182,"En el municipio de San Salvador, San Salvador",9.1,2.9,III en San Salvador
2118,"Abr 16, 2014",10:51:50 PM,13.711,-89.18,"En el municipio de San Salvador, San Salvador",10.3,4,IV en San Salvador
2117,"Abr 16, 2014",12:02:18 AM,13.111,-89.265,Frente a la Costa de La Libertad,48.8,4,II en San Salvador
2116,"Abr 15, 2014",10:12:28 PM,12.553,-87.87,Frente a la Costa de La UniÃ³n,50.6,3.7,I en La Union
2115,"Abr 14, 2014",6:05:18 PM,12.495,-87.863,frente a la Costa de Nicaragua,30.3,3.8,I en la Union
2114,"Abr 14, 2014",1:31:42 PM,12.956,-87.244,en territorio de Nicaragua,161,4,I en La Union
2113,"Abr 13, 2014",11:07:02 PM,12.273,-86.319,En territorio de Nicaragua,20,5,I en La UniÃ³n
2112,"Abr 12, 2014",2:48:37 AM,12.187,-87.568,frente a la Costa de Nicaragua,20,4.2,I en San Salvador
2111,"Abr 11, 2014",2:29:15 PM,11.483,-86.402,Frente a la Costa de Nicaragua,99.4,6.4,III en San Miguel
2110,"Abr 10, 2014",5:27:43 PM,12.425,-86.177,En territorio de Nicaragua,34.9,6,II en La Union
2109,"Abr 09, 2014",8:20:57 PM,12.816,-88.642,frente a la Costa de UsulutÃ¡n,43.5,4.1,II en San Vicente
2108,"Abr 08, 2014",3:21:09 PM,13.523,-89.69,frente a la Costa de Sonsonate,71.5,3.6,I en San Salvador
2107,"Abr 08, 2014",3:40:27 AM,13.255,-89.792,frente a la Costa de Sonsonate,33.8,3.6,I en San Salvador
2106,"Abr 07, 2014",7:32:02 AM,14.418,-92.65,frente a la Costa de Mexico,45.9,5.1,I en San Salvador
2105,"Abr 06, 2014",4:59:57 PM,12.513,-87.755,Frente a la Costa de Nicaragua,63.2,4,I en La Union
2104,"Abr 02, 2014",10:28:25 PM,13.282,-90.354,Frente a la Costa de AhuachapÃ¡n,29.4,4.4,II en Santa Ana
2103,"Abr 02, 2014",6:28:42 PM,13.131,-89.286,Frente a la Costa de La Libertad,59.7,3.9,I en San Salvador
2102,30-Mar-14,9:33:22 PM,12.595,-88.158,frente a la Costa de San Miguel,31.3,3.8,I en San Salvador
2101,29-Mar-14,2:55:48 AM,12.501,-87.844,frente a la Costa de Nicaragua,47.6,3.9,I en San Salvador
2100,28-Mar-14,11:30:52 PM,13.971,-90.695,En territorio Guatemalteco,97,4.3,I en San Salvador
2099,28-Mar-14,5:16:02 PM,12.444,-87.831,frente a la Costa de Nicaragua,43.6,4.7,II en San Miguel
2098,28-Mar-14,8:36:10 AM,11.859,-86.679,frente a la Costa de Nicaragua,20.4,5.6,II en San Salvador
2097,27-Mar-14,2:36:12 PM,12.888,-88.832,frente a la Costa de UsulutÃ¡n,55.1,4.8,III Usulutan
2096,26-Mar-14,7:47:23 AM,14.045,-87.795,en territorio HondureÃ±o,17.3,3.7,I en La Union
2095,25-Mar-14,11:42:02 PM,12.919,-88.733,frente a la Costa de UsulutÃ¡n,54.7,3.8,I en San Salvador
2094,25-Mar-14,11:02:01 PM,12.473,-87.833,frente a la Costa de Nicaragua,40.4,3.9,I en La Union
2093,24-Mar-14,5:49:48 PM,12.492,-87.895,Frente a Costas de Nicaragua,29,3.7,I en La Union
2092,23-Mar-14,4:22:50 PM,12.537,-87.76,Frente a la Costa de Nicaragua,64.1,4.3,I en La Union
2091,20-Mar-14,11:44:14 AM,13.336,-89.948,frente a la Costa de Sonsonate,45.6,4.2,II en San Salvador
2090,20-Mar-14,11:12:48 AM,13.387,-89.922,frente a la Costa de Sonsonate,55.5,4.5,III en San Salvador
2089,20-Mar-14,11:04:47 AM,13.382,-89.949,frente a la Costa de Sonsonate,62.8,5,IV en San Salvador
2088,19-Mar-14,10:04:57 PM,12.553,-87.864,Frente a la Costa de La UniÃ³n,51.5,3.7,I en La Union
2087,19-Mar-14,8:34:10 PM,12.709,-88.663,Frente a la Costa de UsulutÃ¡n,32.1,3.8,I en UsulutÃ¡n
2086,19-Mar-14,2:36:29 PM,12.517,-87.92,frente a la Costa de La UniÃ³n,31.7,3.8,I en La UniÃ³n
2085,19-Mar-14,11:31:22 AM,12.534,-89.514,frente a la Costa de La Libertad,20.4,4,I en San Salvador
2084,18-Mar-14,12:24:39 PM,12.501,-87.877,frente a la Costa de La UniÃ³n,31.7,3.6,I en La Union
2083,17-Mar-14,4:38:09 PM,12.291,-90.323,frente a la Costa de Sonsonate,35.2,4.6,II Sonsonate
2082,16-Mar-14,7:45:51 PM,12.572,-87.906,frente a la Costa de La UniÃ³n,33,3.7,I en La Union
2081,16-Mar-14,2:15:51 PM,12.374,-87.83,Frente a la Costa de Nicaragua,15.2,4.6,II en La Union
2080,15-Mar-14,5:26:05 PM,13.152,-89.815,Frente a la Costa de Sonsonate,27.2,4.3,I en Sonsonate
2079,15-Mar-14,5:20:47 PM,12.447,-87.89,Frente a la Costa de La UniÃ³n,30.5,4,I en La Union
2078,14-Mar-14,3:05:46 PM,12.661,-90.52,frente a la Costa de AhuachapÃ¡n,9.1,4.1,I en Ahuachapan
2077,14-Mar-14,1:24:40 PM,12.891,-88.59,frente a la Costa de UsulutÃ¡n,66.9,4.1,II en UsulutÃ¡n
2076,13-Mar-14,1:40:12 PM,12.363,-87.762,frente a la Costa de Nicaragua,37.9,3.9,I en La Union
2075,13-Mar-14,2:22:17 AM,13.46,-90.438,Frente a la Costa de Guatemala,22.4,4.5,I en Ahuachapan
2074,13-Mar-14,1:56:00 AM,12.534,-87.887,Frente a la Costa de Nicaragua,31.7,3.7,I en La Union
2073,12-Mar-14,11:45:21 PM,12.491,-87.842,Frente a la Costa de Nicaragua,31.3,4.7,II en La UniÃ³n
2072,12-Mar-14,11:42:25 AM,12.535,-87.938,frente a la Costa de La UniÃ³n,31.9,4.4,II en La Union
2071,12-Mar-14,11:13:30 AM,13.452,-90.838,frente a la Costa de Guatemala,19.3,4.2,I en AhuachapÃ¡n
2070,12-Mar-14,8:28:20 AM,12.882,-89.065,frente a la Costa de La Paz,38,3.8,I en Zacatecoluca
2069,11-Mar-14,10:21:03 AM,13.264,-87.93,"en el municipio de Conchagua, La UniÃ³n",5,2.8,"I El Carmen, La Union"
2068,11-Mar-14,10:19:43 AM,13.27,-87.958,"en el municipio de Conchagua, La UniÃ³n",5.9,2.8,"I El Carmen, La Union"
2067,11-Mar-14,8:18:30 AM,13.285,-87.974,"en el municipio de El Carmen, La UniÃ³n",1.1,3.5,"II El Carmen, La Union"
2066,11-Mar-14,7:35:25 AM,13.197,-87.955,"en el municipio de Conchagua, La UniÃ³n",6.1,2.5,"I El Carmen, La Union"
2065,11-Mar-14,7:34:42 AM,13.233,-87.955,"en el municipio de Conchagua, La UniÃ³n",11.3,2.7,"I El Carmen, La Union"
2064,11-Mar-14,4:41:12 AM,12.579,-90.353,frente a la Costa de Sonsonate,22.2,3.9,I en San Salvador
2063,10-Mar-14,9:26:42 AM,13.779,-90.974,frente a la Costa de Guatemala,18.1,4,I en AhuachapÃ¡n
2062,9-Mar-14,7:39:41 AM,12.469,-87.849,frente a la Costa de Nicaragua,35.2,3.8,I en La Union
2061,8-Mar-14,6:59:46 AM,13.266,-89.761,frente a la Costa de Sonsonate,31.8,3.6,I en San Salvador
2060,7-Mar-14,8:40:06 AM,12.503,-87.845,frente a la Costa de La UniÃ³n,58.3,3.9,I en La Union
2059,6-Mar-14,8:31:32 PM,13.466,-90.315,Frente a la Costas de Guatemala,28,4,I en AhuachapÃ¡n
2058,6-Mar-14,2:01:13 PM,12.52,-87.994,frente a la Costa de La UniÃ³n,21.7,4.2,II La Union
2057,6-Mar-14,11:53:00 AM,12.557,-87.839,frente a la Costa de Nicaragua,67.1,3.8,I La Union
2056,5-Mar-14,12:56:19 PM,12.524,-87.885,frente a la Costa de La UniÃ³n,51.1,3.8,I en La Union
2055,5-Mar-14,12:25:48 PM,13.754,-90.467,frente a la Costa de Guatemala,31.3,3.5,I en San Salvador
2054,5-Mar-14,5:27:00 AM,12.5,-87.833,Frente a costa de La Union,52.9,3.7,I en La Union
2053,4-Mar-14,1:40:42 PM,12.517,-87.84,frente a la Costa de La UniÃ³n,46.7,3.8,II en La Union
2052,4-Mar-14,5:42:10 AM,13.234,-89.393,Frente a la Costa de La Libertad,60.5,3.9,I en La Libertad.
2051,2-Mar-14,4:29:16 AM,12.501,-87.862,frente a la Costa de La UniÃ³n,30.5,4.2,II en La Union
2050,2-Mar-14,3:41:23 AM,12.455,-87.986,frente a la Costa de La UniÃ³n,14.5,4.8,II en La Union
2049,2-Mar-14,3:37:55 AM,12.509,-87.881,frente a la Costa de La UniÃ³n,27.5,6.1,V en San Salvador
2048,28-Feb-14,1:14:38 PM,12.922,-88.836,frente a la Costa de UsulutÃ¡n,41.4,4.6,III San Salvador
2047,27-Feb-14,7:18:09 AM,12.475,-89.117,Frente a la Costa de La Paz,20.3,4,I en La Paz
2046,25-Feb-14,2:50:05 PM,12.992,-89.061,Frente a la Costa de La Paz,43.7,3.5,I en San Salvador
2045,25-Feb-14,2:05:13 AM,12.796,-88.673,frente a la Costa de UsulutÃ¡n,50.6,3.7,I en San Salvador
2044,23-Feb-14,5:06:52 AM,13.024,-89.027,Frente a la Costa de La Paz,47.5,3.9,I en San Salvador
2043,19-Feb-14,10:31:12 AM,12.908,-89.668,Frente a la Costa de La Libertad,13,3.5,I en La Libertad
2042,16-Feb-14,7:10:46 PM,13.82,-89.439,"En el municipio de Ciudad Arce, La Libertad",9.1,3.1,II Ciudad Arce
2041,13-Feb-14,10:51:44 AM,12.997,-89.024,Frente a la Costa de La Paz,44.7,3.5,I en San Salvador
2040,11-Feb-14,4:26:32 PM,12.656,-88.043,Frente a la Costa de La UniÃ³n,49.6,4.5,III en La UniÃ³n
2039,10-Feb-14,4:45:17 PM,13.801,-89.391,"en el municipio de Ciudad Arce, La Libertad",12.1,2.5,I en Ciudad Arce
2038,9-Feb-14,9:00:08 PM,12.225,-89.766,frente a la Costa de La Libertad,12,4,I en San Salvador
2037,7-Feb-14,6:20:11 PM,12.449,-87.797,frente a la Costa de Nicaragua,27.5,3.8,I en La UniÃ³n
2036,7-Feb-14,10:50:04 AM,13.086,-89.014,Frente a la Costa de La Paz,50.7,4.2,III en San Salvador
2035,7-Feb-14,5:42:22 AM,12.97,-89.569,frente a la Costa de La Libertad,32.6,3.8,I en San Salvador
2034,4-Feb-14,3:34:12 PM,13.007,-88.822,frente a la Costa de UsulutÃ¡n,55.4,3.7,I en San Salvador
2033,4-Feb-14,12:59:55 AM,13.142,-89.244,frente a la Costa de La Libertad,54.9,4.3,III en San Salvador
2032,"Ene 31, 2014",7:51:16 PM,12.986,-89.151,Frente a la Costa de La Paz,33.6,3.7,I en La Paz
2031,"Ene 31, 2014",6:41:15 PM,12.944,-88.619,Frente a la Costa de UsulutÃ¡n,53.9,3.7,I en Usulutan
2030,"Ene 30, 2014",5:26:36 PM,12.946,-89.562,frente a la Costa de La Libertad,24.9,4,I en San Salvador
2029,"Ene 30, 2014",5:09:28 PM,13.688,-89.016,en el Lago de Ilopango,8.2,3.2,III en San Miguel Tepezontes
2028,"Ene 30, 2014",4:25:58 PM,12.95,-89.553,frente a la Costa de La Libertad,26.1,3.7,I en La Libertad
2027,"Ene 29, 2014",1:26:55 PM,12.958,-88.831,frente a la Costa de UsulutÃ¡n,57.1,3.8,II en San Vicente
2026,"Ene 28, 2014",3:39:16 AM,13.113,-90.315,Frente a la Costa de AhuachapÃ¡n,17.3,4.2,I en AhuachapÃ¡n
2025,"Ene 23, 2014",1:29:39 AM,12.828,-88.643,frente a la Costa de UsulutÃ¡n,50,5.4,IV en San Salvador
2024,"Ene 20, 2014",11:13:16 PM,12.676,-88.8,frente a la Costa de UsulutÃ¡n,18.6,4.2,II en San Vicente
2023,"Ene 20, 2014",6:54:42 AM,12.99,-88.851,Frente a la Costa de Usulutan.,49.1,4.2,II en San Vicente
2022,"Ene 19, 2014",4:58:12 AM,12.839,-88.932,frente a la Costa de La Paz,34.9,4.8,III en San Salvador
2021,"Ene 18, 2014",9:16:07 PM,12.316,-89.4,frente a la Costa de La Libertad,12.2,4.1,I en San Salvador
2020,"Ene 18, 2014",1:53:13 PM,12.504,-88.76,Frente a la Costa de UsulutÃ¡n,25.4,4.2,I en Usulutan
2019,"Ene 17, 2014",11:20:23 AM,13.059,-89.031,frente a la Costa de La Paz,62.1,3.5,I en San Salvador
2018,"Ene 15, 2014",7:15:45 PM,13.816,-90.492,Frente a la Costa de Guatemala,81,4.4,I en AhuachapÃ¡n
2017,"Ene 15, 2014",1:45:31 AM,13.668,-89.06,en el Lago de Ilopango,6,3,II en San Salvador
2016,"Ene 15, 2014",1:39:53 AM,13.678,-89.061,en el Lago de Ilopango,9.4,2.8,I en San Salvador
2015,"Ene 15, 2014",1:38:16 AM,13.672,-89.059,en el Lago de Ilopango,8.3,2.8,I en San Salvador
2014,"Ene 14, 2014",10:43:03 AM,12.729,-88.747,frente a la Costa de UsulutÃ¡n,58.2,3.8,I en UsulutÃ¡n
2013,"Ene 14, 2014",2:33:02 AM,12.775,-88.64,Frente a la Costa de UsulutÃ¡n,39.6,3.8,I en San Salvador
2012,"Ene 11, 2014",7:10:50 AM,14.489,-92.207,Frente a la Costa de Guatemala,71.3,5.5,I en San Salvador
2011,"Ene 10, 2014",4:13:51 PM,13.129,-89.22,frente a la Costa de La Libertad,46.5,3.7,I en San Salvador
2010,"Ene 09, 2014",6:27:11 AM,13.205,-89.932,frente a la Costa de Sonsonate,29.3,4.7,III en San Salvador
2009,"Ene 06, 2014",5:24:37 AM,12.759,-88.515,Frente a la Costa de UsulutÃ¡n,34.6,3.7,I en San Salvador
2008,"Ene 04, 2014",2:45:42 AM,12.485,-88.107,Frente a la Costa de La UniÃ³n,24.8,4.6,II en La UniÃ³n
2007,"Ene 02, 2014",9:19:46 AM,14.278,-91.273,En territorio Guatemalteco,16.2,4.8,I en AhuachapÃ¡n
2006,"Dic 29, 2013",9:43:14 PM,13.37,-89.709,frente a la Costa de Sonsonate,61.8,4.3,II en San Salvador
2005,"Dic 27, 2013",10:26:44 PM,13.688,-90.838,Frente a la Costa de Guatemala,20.6,4.3,I en San Salvador
2004,"Dic 26, 2013",10:01:21 AM,12.727,-88.792,Frente a la Costa de UsulutÃ¡n,35.8,4.4,I en San Salvador
2003,"Dic 24, 2013",10:09:25 PM,13.142,-89.373,Frente a la Costa de La Libertad,53.2,3.6,I en San Salvador
2002,"Dic 23, 2013",8:11:01 AM,13.141,-89.086,frente a la Costa de La Paz,59.4,3.6,I en Zacatecoluca
2001,"Dic 22, 2013",5:30:29 PM,13.239,-90.16,frente a la Costa de AhuachapÃ¡n,27.4,4.7,II en San Salvador
2000,"Dic 21, 2013",2:27:26 PM,12.703,-88.126,frente a la Costa de La UniÃ³n,58.4,3.9,I en La UniÃ³n
1999,"Dic 21, 2013",12:19:48 PM,11.875,-86.807,frente a la Costa de Nicaragua,60,4.8,I en La UniÃ³n
1998,"Dic 21, 2013",12:12:35 PM,12.303,-88.504,frente a la Costa de UsulutÃ¡n,15.1,3.7,I en Usulutan
1997,"Dic 20, 2013",4:14:38 PM,13.118,-89.22,frente a la Costa de La Libertad,52.7,3.8,I en San Salvador
1996,"Dic 19, 2013",3:52:05 PM,13.111,-89.13,frente a la Costa de La Paz,55.5,3.6,I en Zacatecoluca
1995,"Dic 15, 2013",11:38:06 AM,13.349,-89.231,Frente a la Costa de La Libertad,19.6,3.5,I en San Salvador
1994,"Dic 13, 2013",5:57:22 PM,13.892,-89.306,"En el municipio de San MatÃ­as, La Libertad",6.2,2.6,I en San Matias
1993,"Dic 12, 2013",10:45:09 PM,12.995,-89.272,Frente a la Costa de La Libertad,41.7,5.7,V en San Salvador
1992,"Dic 12, 2013",10:40:28 PM,13.392,-89.599,Frente a la Costa de La Libertad,61.1,3.9,I en San Salvador
1991,"Dic 10, 2013",2:19:39 PM,12.267,-88.887,frente a la Costa de UsulutÃ¡n,35.9,4.4,II Usulutan
1990,"Dic 07, 2013",9:50:49 PM,12.912,-88.793,frente a la Costa de UsulutÃ¡n,49.1,4.2,II en UsulutÃ¡n
1989,"Dic 02, 2013",11:24:07 PM,13.868,-89.41,"En el municipio de San Juan Opico, La Libertad",6.1,2.5,I en San Juan Opico
1988,"Dic 02, 2013",11:06:18 AM,13.047,-88.936,frente a la Costa de La Paz,63,3.8,I en Zacatecoluca
1987,29-Nov-13,11:36:11 AM,13.52,-89.584,35 kms al Suroeste de Santa Tecla.,77,4.6,III en San Salvador.
1986,29-Nov-13,10:01:56 AM,13.093,-89.224,Frente a la Costa de La Paz.,43.6,5,IV en San Salvador.
1985,25-Nov-13,1:04:55 AM,12.707,-88.206,Frente a la Costa de UsulutÃ¡n,41,3.7,I en Usulutan
1984,24-Nov-13,1:12:41 AM,13.093,-89.18,frente a la Costa de La Paz,53.3,4,I en San Salvador
1983,20-Nov-13,10:28:41 PM,13.087,-89.161,Frente a la Costa de La Paz,50.2,4.7,III en San Salvador
1982,20-Nov-13,12:29:37 PM,12.915,-88.656,frente a la Costa de UsulutÃ¡n,62.2,4.1,II en San Salvador
1981,18-Nov-13,11:03:22 AM,12.787,-88.664,frente a la Costa de UsulutÃ¡n,29.1,4,I en San Salvador
1980,17-Nov-13,8:42:37 PM,13.957,-89.72,"en el municipio de Atiquizaya, AhuachapÃ¡n",5.1,2.6,II en Atiquizaya
1979,16-Nov-13,1:24:08 PM,13.211,-88.854,frente a la Costa de San Vicente,82.2,4.1,II en San Salvador
1978,15-Nov-13,12:45:07 PM,13.491,-88.41,"En el municipio de Jucuapa, UsulutÃ¡n",6.1,2.8,I en Jucuapa
1977,14-Nov-13,10:09:32 PM,13.729,-91.013,frente a la Costa de Guatemala,22,4.3,I en San Salvador
1976,8-Nov-13,1:45:57 PM,13.269,-87.733,en el Golfo de Fonseca,11.7,3,II en La UniÃ³n
1975,4-Nov-13,2:10:55 AM,12.368,-87.626,Frente a la Costa de Nicaragua,26.5,4.1,I en La Union
1974,3-Nov-13,4:52:43 AM,12.94,-88.844,frente a la Costa de UsulutÃ¡n,58.8,4,II en San Salvador
1973,1-Nov-13,7:39:50 AM,12.986,-88.875,frente a la Costa de San Vicente,54.1,4.1,II San Salvador
1972,30-Oct-13,9:31:54 PM,13.083,-89.586,frente a la Costa de La Libertad,27.6,3.9,I en La Libertad
1971,29-Oct-13,1:22:32 PM,12.557,-88.375,frente a la Costa de UsulutÃ¡n,28.7,3.7,I en UsulutÃ¡n
1970,29-Oct-13,6:44:56 AM,12.651,-88.433,Frente a la Costa de UsulutÃ¡n,23.7,4.2,II en San Salvador
1969,29-Oct-13,6:26:44 AM,13.556,-90.383,frente a la Costa de Guatemala,54.8,3.9,I en Ahuachapan
1968,28-Oct-13,9:19:33 AM,13.194,-89.476,frente a la Costa de La Libertad,58.9,3.7,I en San Salvador
1967,24-Oct-13,1:47:56 AM,12.931,-88.908,Frente a la Costa de La Paz,41,4,I en Zacatecoluca
1966,19-Oct-13,10:40:02 PM,12.875,-88.923,Frente a la Costa de La Paz,30,3.6,I en Zacatecoluca
1965,18-Oct-13,10:29:58 AM,14.043,-89.847,En el municipio de AhuachapÃ¡n,6.3,2.7,i en AhuachapÃ¡n
1964,18-Oct-13,9:20:43 AM,13.098,-89.108,Frente a la Costa de La Paz,54.4,3.6,I en San Salvador
1963,18-Oct-13,5:00:38 AM,13.512,-88.43,"En el municipio de Santiago de MarÃ­a, UsulutÃ¡n",5.6,2.7,I en Alegria
1962,15-Oct-13,9:29:37 PM,12.725,-88.619,Frente a la Costa de UsulutÃ¡n,35,4.7,II en San Salvador
1961,15-Oct-13,7:58:55 PM,12.929,-90.296,Frente a la Costa de AhuachapÃ¡n,16.7,4.2,I en AhuachapÃ n
1960,15-Oct-13,2:38:08 PM,13.275,-89.313,frente a la Costa de La Libertad,59.7,3.6,I en La Libertad
1959,15-Oct-13,9:48:49 AM,13.15,-89.316,frente a la Costa de La Libertad,55.5,3.9,I en La Libertad
1958,15-Oct-13,12:47:36 AM,13.527,-88.427,"en el municipio de Jucuapa, UsulutÃ¡n",4.5,2.5,I en Jucuapa
1957,13-Oct-13,2:47:21 AM,13.547,-90.382,frente a la Costa de Guatemala,27.7,3.9,I en San Salvador
1956,12-Oct-13,4:33:47 PM,12.988,-89.035,Frente a la Costa de La Paz,45.7,3.6,I en La Paz.
1955,12-Oct-13,12:39:22 AM,13.152,-90.388,frente a la Costa de AhuachapÃ¡n,14.2,3.8,I en AhuachapÃ¡n
1954,7-Oct-13,8:01:59 PM,12.556,-88.278,Frente a la Costa de UsulutÃ¡n,25.5,3.8,I en Usulutan
1953,3-Oct-13,6:32:53 AM,12.662,-88.801,frente a la Costa de UsulutÃ¡n,35.4,4,I en San Salvador
1952,28-Sep-13,6:29:43 PM,12.712,-88.484,Frente a la Costa de UsulutÃ¡n,32.6,3.5,I en Usulutan
1951,28-Sep-13,3:30:13 AM,13.107,-89.295,frente a la Costa de La Libertad,56.3,3.7,I en San Salvador
1950,28-Sep-13,12:14:18 AM,13.151,-89.377,frente a la Costa de La Libertad,53,3.6,II en San Salvador
1949,25-Sep-13,3:40:13 AM,13.095,-89.186,frente a la Costa de La Paz,52.8,4.1,II en San Salvador
1948,23-Sep-13,11:45:45 PM,12.942,-88.938,frente a la Costa de La Paz,36,3.7,I en San Salvador
1947,22-Sep-13,2:35:37 AM,13.285,-89.884,frente a la Costa de Sonsonate,31.7,3.9,I en Sonsonate
1946,21-Sep-13,6:10:12 AM,13.418,-90.736,frente a la Costa de Guatemala,20,4,I en San Salvador
1945,20-Sep-13,2:41:55 PM,12.964,-89.013,Frente a la Costa de La Paz,32.6,3.7,I en La Paz
1944,18-Sep-13,9:06:37 AM,12.999,-89.192,Frente a la Costa de La Paz,42,3.8,I en La Paz.
1943,14-Sep-13,10:11:19 PM,13.044,-88.684,Frente a la Costa de UsulutÃ¡n,66,4,II en San Salvador
1942,13-Sep-13,6:39:08 PM,12.916,-88.877,frente a la Costa de San Vicente,35,4.1,I en San Vicente
1941,12-Sep-13,9:33:07 PM,12.569,-88.09,frente a la Costa de La UniÃ³n,31.4,3.7,I en La Union
1940,12-Sep-13,8:53:05 AM,13.223,-89.878,frente a la Costa de Sonsonate,26,3.6,I en Sonsonate
1939,12-Sep-13,7:03:07 AM,13.114,-90.405,Frente a la Costa de AhuachapÃ¡n,17.7,5.3,III en San Salvador
1938,9-Sep-13,8:28:02 PM,13.765,-89.415,"en el municipio de Ciudad Arce, La Libertad",15,2.5,I en La Libertad
1937,9-Sep-13,3:57:22 AM,13.163,-89.298,frente a la Costa de La Libertad,61.7,4.2,II en San Salvador
1936,8-Sep-13,6:40:04 PM,13.296,-89.878,frente a la Costa de Sonsonate,50,4.9,III en San Salvador
